Symbol,t,fwd_ret,price_to_fcf,fcf_to_ebitda,altman_z,altman_zone,intrinsic_growth,mom_12_1,canonical
MITK,2017-06-01,0.09375,34.48890478695424,2.9089517980107114,18.402091024570016,SAFE,-0.017063864990700194,,55.55555555555556
MLP,2017-06-01,-0.3952879309654236,,,,DISTRESS,,,100.0
MMS,2017-06-01,-0.01529914140701294,,,6.695774037487833,SAFE,,,83.33333333333334
MOD,2017-06-01,0.14150941371917725,78.34062312046687,0.22482435597189696,3.0057752339166584,SAFE,,,45.45454545454545
MOH,2017-06-01,0.2774444818496704,7.647404461559395,1.0184426229508197,3.2965784998158814,SAFE,-0.0026380467901565684,,50.0
MRCY,2017-06-01,-0.04980844259262085,52.11287626962263,0.7315875613747954,4.429321858104627,SAFE,-0.014869611842759183,,45.45454545454545
MRTN,2017-06-01,0.5505801439285278,,,2.9060359493646373,GREY,,,54.54545454545454
MSA,2017-06-01,0.16618049144744873,25.48267731797333,0.5495892063013492,4.513672624806383,SAFE,-0.010383567183412133,,91.66666666666666
MSCI,2017-06-01,0.5891205072402954,21.39739178650276,0.7703589421619221,3.567089262037482,SAFE,-0.001012257302362529,,83.33333333333334
MSI,2017-06-01,0.3014543056488037,13.813376737761017,0.6563876651982379,,DISTRESS,-0.005242406701543234,,66.66666666666666
MSTR,2017-06-01,-0.2985909581184387,1.9624251600987974,0.8672648614004166,3.399069443100764,SAFE,-0.032269269133197435,,72.72727272727273
MTDR,2017-06-01,0.12579989433288574,,,,DISTRESS,,,50.0
MVIS,2017-06-01,-0.260869562625885,,,,DISTRESS,,,63.63636363636363
NATH,2017-06-01,0.47152984142303467,17.698160280277886,0.43309939736059194,3.1121961830378906,SAFE,-0.002726755406474282,,72.72727272727273
NC,2017-06-01,1.537264347076416,1.1014512352413166,1.2750733714810383,2.3919632457874136,GREY,-0.00882004656723589,,66.66666666666666
NCLH,2017-06-01,0.04417824745178223,67.28956351908974,0.1254438957361941,1.3879491850421348,DISTRESS,0.07675561353579931,,87.5
NDAQ,2017-06-01,0.38400769233703613,5.078029366627868,0.6925566343042071,1.0665728701750132,DISTRESS,0.005783457300483295,,50.0
NEON,2017-06-01,-0.7419354915618896,,,39.11516940590849,SAFE,,,36.36363636363637
NFLX,2017-06-01,1.2082951068878174,,-3.6166500122335767,1.3442201845498842,DISTRESS,0.00704996649300364,,25.0
NI,2017-06-01,-0.0286368727684021,,-0.47811855119903224,,DISTRESS,0.0770887961431182,,54.54545454545454
NOVT,2017-06-01,0.9042088985443115,30.18558018332319,0.734571129707113,5.2392350538904715,SAFE,-0.04459273601403244,,58.333333333333336
NOW,2017-06-01,0.704159140586853,65.61214029158691,,0.7704684681864531,DISTRESS,,,36.36363636363637
NPKI,2017-06-01,0.4370861053466797,,,2.527224624264797,GREY,,,41.66666666666667
NRG,2017-06-01,1.0324420928955078,5.242007838994776,0.4371700105596621,0.4697889496999991,DISTRESS,-0.005994540581821336,,50.0
NTCT,2017-06-01,-0.2851405143737793,17.444445401364707,0.8840023864314327,2.404125761686416,GREY,-0.05285480628727801,,88.88888888888889
NTRA,2017-06-01,0.10596024990081787,,,0.8686235166827594,DISTRESS,,,25.0
NTWK,2017-06-01,0.5750000476837158,,-0.22278646731158272,2.311429779369162,GREY,0.034202126527628995,,63.63636363636363
NVAX,2017-06-01,0.5576924085617065,,,3.6246192274970306,SAFE,,,37.5
NVDA,2017-06-01,0.7895954847335815,,,3.351079444359263,SAFE,,,81.81818181818183
NVEC,2017-06-01,0.43114328384399414,19.83567326681278,0.6378500347502837,,DISTRESS,-0.008572022523769875,,90.9090909090909
NWL,2017-06-01,-0.5506212115287781,10.620585151932525,0.9022962336564105,1.1009076598701606,DISTRESS,0.00017994130057716174,,41.66666666666667
NWPX,2017-06-01,0.45516300201416016,,,4.081712254435422,SAFE,,,63.63636363636363
NYT,2017-06-01,0.31375765800476074,40.99638095641169,0.39278257728360894,,DISTRESS,-0.02240800591829812,,63.63636363636363
OC,2017-06-01,0.001906752586364746,11.552010843028192,0.5076775431861804,,DISTRESS,0.013259577710463115,,83.33333333333334
OGE,2017-06-01,-0.005248546600341797,,-0.01876740525487347,1.1224746641562804,DISTRESS,0.047934920994728444,,66.66666666666666
OIS,2017-06-01,0.18319332599639893,12.782577610648334,2.4185933612476487,6.921364940752809,SAFE,,,40.0
OKE,2017-06-01,0.43291378021240234,8.376646816140212,0.43343284080414435,,DISTRESS,0.02217693770337769,,75.0
OLED,2017-06-01,-0.1382349133491516,69.63814165221653,1.004884223270916,32.076997256944075,SAFE,0.006530047582926594,,72.72727272727273
OMC,2017-06-01,-0.1261756420135498,8.16521760446134,0.8075093752858319,,DISTRESS,-0.001686934073371953,,72.72727272727273
OMCL,2017-06-01,0.16321563720703125,65.36556616308351,0.5319309717317212,3.7731898163842095,SAFE,-0.07538801447553266,,25.0
OMER,2017-06-01,0.3552374839782715,,,,DISTRESS,,,44.44444444444444
ON,2017-06-01,0.6527599096298218,17.617036050141117,0.617294235254915,1.58298129140116,DISTRESS,-0.03581416046144701,,33.33333333333333
OPRX,2017-06-01,2.456789970397949,,,,DISTRESS,,,27.27272727272727
ORA,2017-06-01,-0.12936973571777344,379.98429170028925,0.023890807155223657,2.104419201352562,GREY,0.025598685760698875,,75.0
OTEX,2017-06-01,0.09085571765899658,6.989929836309497,0.7459320283305316,,DISTRESS,-0.048666150515230724,,72.72727272727273
OTTR,2017-06-01,0.1680513620376587,581.1608290664824,0.011525706606554534,,DISTRESS,0.06551308118240107,,45.45454545454545
PAMT,2017-06-01,1.3114206790924072,,-0.6559059652450798,1.9060130815317584,GREY,0.19913998837199354,,45.45454545454545
PANW,2017-06-01,0.5050723552703857,3.579973672908512,,,DISTRESS,,,75.0
PARR,2017-06-01,0.07167637348175049,,-3.221847517027045,1.8982569542914465,GREY,,,20.0
PBF,2017-06-01,1.5232443809509277,4.499720746949483,0.5843472362391013,2.6979608532365607,GREY,0.043940270708822816,,58.333333333333336
PBH,2017-06-01,-0.3439750671386719,17.84816151601974,0.6664654525763541,1.4768217101422663,DISTRESS,-0.005731829602767021,,30.0
PCTY,2017-06-01,0.2461698055267334,146.04822950853813,1.6380897026058316,1.33040101766996,DISTRESS,,,55.55555555555556
PCYO,2017-06-01,0.2745097875595093,,,56.312943418730434,SAFE,,,44.44444444444444
PDFS,2017-06-01,-0.20787882804870605,,-0.5608459214501511,14.741451688240387,SAFE,0.04781142844685587,,18.181818181818183
PEG,2017-06-01,0.1972411870956421,,-0.290956749672346,,DISTRESS,0.09367928040001017,,54.54545454545454
PENN,2017-06-01,0.7251403331756592,4.547083980305928,0.48822361588041485,,DISTRESS,-0.06935236979637327,,75.0
PETS,2017-06-01,0.04978060722351074,15.212920340240979,,22.236236094011442,SAFE,,,44.44444444444444
PGEN,2017-06-01,-0.24370133876800537,,,3.0619333457664477,SAFE,,,41.66666666666667
PH,2017-06-01,0.10086095333099365,18.49981231882076,0.5778354359632676,4.3673928292628315,SAFE,-0.005342534542981241,,50.0
PLAG,2017-06-01,-0.6136363744735718,129.42707719066,,25.142977687866264,SAFE,,,40.0
PLUG,2017-06-01,0.016129016876220703,,,-4.780202813748857,DISTRESS,,,36.36363636363637
PLUR,2017-06-01,-0.014598548412322998,,,,DISTRESS,,,22.22222222222222
PLUS,2017-06-01,0.16825389862060547,,,3.7862010161335418,SAFE,,,54.54545454545454
PLX,2017-06-01,-0.49462366104125977,,,2.7562889190712174,GREY,,,9.090909090909092
PODD,2017-06-01,1.2400188446044922,,-1.9827420901246404,3.1746677891506097,SAFE,,,58.333333333333336
POWI,2017-06-01,0.12799906730651855,10.562503448952155,1.3255227666419203,10.424851759702168,SAFE,-0.011787453362087497,,55.55555555555556
PPIH,2017-06-01,0.2387096881866455,,,,DISTRESS,,,30.0
PPSI,2017-06-01,-0.264285683631897,,-3.9632093933463794,2.104865676091865,GREY,-0.020001714432665657,,41.66666666666667
PRDO,2017-06-01,0.5904954671859741,356.8784179607055,,,DISTRESS,,,40.0
PRGS,2017-06-01,0.3204972743988037,13.250805339733015,,,DISTRESS,,,50.0
PRLB,2017-06-01,0.8713628053665161,39.44051138906725,0.553714732751224,32.37878720322188,SAFE,0.05224732824763737,,55.55555555555556
PROP,2017-06-01,0.25,,,,,,,45.45454545454545
PSIX,2017-06-01,-0.13123846054077148,,,2.015324904837569,GREY,,,30.0
PZZA,2017-06-01,-0.3654155135154724,25.769115240270796,0.4608194248455063,8.004708016773419,SAFE,0.047952047294340217,,77.77777777777779
QCOM,2017-06-01,0.038924455642700195,9.944095960182553,0.8659598636879969,4.033576396832458,SAFE,-0.024980386603094533,,54.54545454545454
QLYS,2017-06-01,0.8226370811462402,34.23129027440037,0.9525275471858347,7.405662265171938,SAFE,0.028599418184160667,,54.54545454545454
QMCO,2017-06-01,-0.6481481790542603,,,,DISTRESS,,,27.27272727272727
QTWO,2017-06-01,0.4560509920120239,,,9.131287488615822,SAFE,,,45.45454545454545
RBC,2017-06-01,0.2141096591949463,30.567492425844705,0.5695813986460142,5.604965818169783,SAFE,-0.008073178439887804,,66.66666666666666
RCL,2017-06-01,-0.03726625442504883,989.0064649053537,,,DISTRESS,,,72.72727272727273
RCMT,2017-06-01,0.12112104892730713,5.267121479076145,1.8981351161154116,2.748570881652773,GREY,-0.01984452650630386,,54.54545454545454
RDI,2017-06-01,-0.019863486289978027,,-0.5271666666666667,1.7270441112123447,DISTRESS,0.12471584368440934,,58.333333333333336
RDIB,2017-06-01,0.4761500358581543,,-0.5271666666666667,1.8290885790783509,GREY,0.12471584368440934,,58.333333333333336
REFR,2017-06-01,-0.19811314344406128,,,,DISTRESS,,,37.5
REPX,2017-06-01,0.06060600280761719,,,-5.277375029447175,DISTRESS,,,55.55555555555556
RFIL,2017-06-01,3.07594633102417,,,3.301487106990808,SAFE,,,18.181818181818183
RIG,2017-06-01,0.39328277111053467,6.338360187287972,0.28,,DISTRESS,0.022923469159547346,,45.45454545454545
RMAX,2017-06-01,-0.019163429737091064,,,2.3642383125081903,GREY,,,55.55555555555556
RMBS,2017-06-01,0.12956809997558594,15.921113490076877,,3.2030006158782287,SAFE,,,36.36363636363637
RMCF,2017-06-01,-0.02334386110305786,14.938615893868604,0.5992112655549314,,DISTRESS,-0.0029773785202167747,,66.66666666666666
ROCK,2017-06-01,0.2276294231414795,9.127513306116134,1.1532891077278065,,DISTRESS,-0.02203170738561814,,70.0
RRGB,2017-06-01,-0.314982533454895,,,2.8956992664350416,GREY,,,50.0
RSG,2017-06-01,0.07705044746398926,20.84983456745977,0.36383769674918925,,DISTRESS,-0.004258065974326216,,72.72727272727273
RUSHA,2017-06-01,0.18318283557891846,1.7921499640990046,1.3601770468418954,,DISTRESS,0.030930126651784382,,58.333333333333336
RUSHB,2017-06-01,0.24460816383361816,1.6532561214952561,1.3601770468418954,,DISTRESS,0.030930126651784382,,58.333333333333336
RVTY,2017-06-01,0.18081700801849365,21.937504632664684,0.8325884115936277,3.548378000896282,SAFE,-0.023525729670475202,,75.0
SAH,2017-06-01,0.11015820503234863,74.05979706813899,,,DISTRESS,,,50.0
SAIC,2017-06-01,0.15466046333312988,11.424688531446826,0.8745762711864407,,DISTRESS,-0.007983465356195613,,90.0
SCHL,2017-06-01,0.05653703212738037,8.191351975258705,1.7313054499366287,,DISTRESS,-0.015590662682606879,,55.55555555555556
SCI,2017-06-01,0.15241265296936035,19.41180348412246,0.4098643945393693,,DISTRESS,0.0050866129729922535,,50.0
SCKT,2017-06-01,-0.32258063554763794,38.00785400121408,0.20241499461020374,1.2918545790294542,DISTRESS,0.0019212633224917326,,54.54545454545454
SD,2017-06-01,-0.27096760272979736,,,-6.74450719702982,DISTRESS,,,50.0
SEIC,2017-06-01,0.29086148738861084,18.359115109547993,0.9793725474593046,15.520508625682613,SAFE,0.004522450898700493,,81.81818181818183
SENEA,2017-06-01,-0.15590554475784302,,,3.1122527804786193,SAFE,,,50.0
SENEB,2017-06-01,-0.17434483766555786,,,3.1638777672887914,SAFE,,,50.0
SGI,2017-06-01,-0.03583401441574097,6.458118172320894,0.20415841584158415,2.547854056120557,GREY,-0.015902738615898394,,75.0
SGRY,2017-06-01,-0.2943723201751709,13.00460986992847,0.3649066020429347,,DISTRESS,-0.0002641322606559694,,70.0
SHOO,2017-06-01,0.36468982696533203,9.750332310750878,0.7237147752236202,7.392616181387077,SAFE,-0.00834085425731303,,81.81818181818183
SHW,2017-06-01,0.14934885501861572,,,,DISTRESS,,,83.33333333333334
SLP,2017-06-01,0.5152051448822021,39.29163843440805,0.5867294363757128,26.45853345038003,SAFE,-0.09240020615804445,,88.88888888888889
SMG,2017-06-01,-0.040934085845947266,21.573771087448748,0.5352601156069364,3.3822901735509747,SAFE,0.006811543118721229,,40.0
SMP,2017-06-01,-0.0539054274559021,19.146775518837003,0.5040161716418708,4.682070814070623,SAFE,0.001187211978030671,,80.0
SON,2017-06-01,0.03120100498199463,17.727428521667118,0.30362914317150325,,DISTRESS,-0.0074803355825950515,,90.9090909090909
SPGI,2017-06-01,0.4085679054260254,,,6.393146387279096,SAFE,,,83.33333333333334
SR,2017-06-01,0.015561223030090332,66.52036469888559,,,DISTRESS,,,77.77777777777779
SRI,2017-06-01,1.0209126472473145,10.771132878195331,0.6058954558954559,,DISTRESS,0.005470769114678639,,54.54545454545454
STKS,2017-06-01,0.17307698726654053,,-0.47566352953937174,2.189229772657627,GREY,0.25981525488284474,,55.55555555555556
SUPN,2017-06-01,0.4890322685241699,29.695081909705717,1.1517972268833347,11.026856489921496,SAFE,-0.004403323646390098,,60.0
SXT,2017-06-01,-0.16319531202316284,21.328130313172096,0.6072441838471723,,DISTRESS,0.029767424208166016,,81.81818181818183
T,2017-06-01,-0.10413998365402222,5.243938902792074,0.35601803380269653,0.8373971029215449,DISTRESS,-0.009980871541974023,,50.0
TBPH,2017-06-01,-0.3529878258705139,,,,DISTRESS,,,44.44444444444444
TDOC,2017-06-01,0.6387096643447876,,,,DISTRESS,,,40.0
TDS,2017-06-01,-0.0954735279083252,,,,DISTRESS,,,62.5
TDY,2017-06-01,0.5415761470794678,28.20595527023091,0.48,3.8052583702064307,SAFE,-0.006152435575015885,,66.66666666666666
TEX,2017-06-01,0.1910766363143921,10.637605691195382,,2.1963402304501547,GREY,,,27.27272727272727
TMUS,2017-06-01,-0.16244494915008545,37.444058745223906,0.14265803882528622,,DISTRESS,-0.03430046090826998,,72.72727272727273
TNET,2017-06-01,0.7484074831008911,19.859392035239843,0.7318591295731601,2.0181443750977293,GREY,0.03585873717324545,,90.9090909090909
TPST,2017-06-01,-0.3548148274421692,,,,,,,22.22222222222222
TRC,2017-06-01,0.23530066013336182,,,2.7184072481089494,GREY,,,55.55555555555556
TRMB,2017-06-01,-0.05648481845855713,26.270755859571114,,5.142189180640246,SAFE,,,80.0
TRS,2017-06-01,0.30941712856292725,20.100583225973438,57.13953488372093,1.4997363062625393,DISTRESS,,,55.55555555555556
UAMY,2017-06-01,-0.27906978130340576,,-0.9278825423682558,1.093155527059543,DISTRESS,,,41.66666666666667
UFPI,2017-06-01,0.2720372676849365,4.593970541985391,0.5785706977945153,4.839942541263765,SAFE,0.016052911906286826,,75.0
UI,2017-06-01,0.7341428995132446,19.267788515390976,0.7701259115196759,10.99215497023732,SAFE,-8.86091937547701e-05,,50.0
UIS,2017-06-01,0.004065036773681641,3.315767418137788,2.146820809248555,,DISTRESS,-0.007789678675754625,,54.54545454545454
ULBI,2017-06-01,0.5454545021057129,15.703948887165488,,3.755112723406276,SAFE,,,63.63636363636363
UNH,2017-06-01,0.3750157356262207,18.139634932811536,0.593630760199589,3.2347845567192324,SAFE,0.017328958703387767,,90.9090909090909
UPLD,2017-06-01,0.47278058528900146,1325.1565768101066,2.5236220472440944,27.6173241995052,SAFE,,,50.0
UPS,2017-06-01,0.12346374988555908,19.0753801665529,,,DISTRESS,,,54.54545454545454
URI,2017-06-01,0.4846775531768799,4.801920985988445,0.6992481203007519,1.5993124694529546,DISTRESS,-0.13497110774724785,,70.0
USIO,2017-06-01,0.23484838008880615,22.47212041605864,,,DISTRESS,,,40.0
VANI,2017-06-01,0.7168141603469849,,,,DISTRESS,,,11.11111111111111
VFC,2017-06-01,0.5577592849731445,,,4.410604785218899,SAFE,,,63.63636363636363
VPG,2017-06-01,1.1571428775787354,213.99872361809045,0.045516925892040254,2.9296287794619595,GREY,-0.003923385174762966,,66.66666666666666
VRA,2017-06-01,0.3752861022949219,7.1281285410363315,0.9302832244008714,5.276104764930315,SAFE,0.005136521162019472,,54.54545454545454
VRDN,2017-06-01,-0.34290844202041626,,,,DISTRESS,,,44.44444444444444
VRNS,2017-06-01,1.1724138259887695,92.02052308544145,,,DISTRESS,,,44.44444444444444
VRTX,2017-06-01,0.19573760032653809,175.85994570025426,2.5168923654919113,10.586938573788274,SAFE,-0.002908519978404164,,60.0
VSEC,2017-06-01,0.17703008651733398,10.612707245614926,0.5239703512729617,2.628343069076023,GREY,-0.04807886353795887,,66.66666666666666
VTOL,2017-06-01,0.4578589200973511,18.934063898330795,0.42014538806424934,0.8382210628263105,DISTRESS,,,36.36363636363637
VYGR,2017-06-01,1.1969859600067139,,,2.3954840844219567,GREY,,,12.5
VYX,2017-06-01,-0.2529134154319763,3.7550479740231104,0.870625662778367,1.6950420846011733,DISTRESS,-0.06009775309802808,,75.0
VZ,2017-06-01,0.07934248447418213,20.60909036531138,0.1369955917260088,,DISTRESS,0.016763983008708745,,60.0
WEN,2017-06-01,0.010080575942993164,93.70942652661158,0.0714783503839812,1.109723062658898,DISTRESS,0.008776934800949859,,50.0
WERN,2017-06-01,0.4614121913909912,,-0.6713589717627859,,DISTRESS,0.26317600946179154,,50.0
WHR,2017-06-01,-0.20481717586517334,17.56398215390481,0.27028372324539574,,DISTRESS,0.000550788784618452,,75.0
WLK,2017-06-01,0.8836811780929565,34.2048187265655,0.21412232046042207,1.3696794482299208,DISTRESS,0.03270673877326981,,33.33333333333333
WLY,2017-06-01,0.34904229640960693,8.79299797748363,0.7450009012623487,,DISTRESS,-0.03677076408995723,,66.66666666666666
WLYB,2017-06-01,0.3728717565536499,8.687893481947023,0.7450009012623487,,DISTRESS,-0.03677076408995723,,66.66666666666666
WMB,2017-06-01,-0.03295934200286865,8.254154179645782,0.654892407632968,,DISTRESS,0.00830690794388453,,50.0
WTRG,2017-06-01,0.07011520862579346,361.41688908600224,0.027894014954436722,,DISTRESS,0.05402354884998928,,63.63636363636363
WTW,2017-06-01,0.04987204074859619,,,0.9346966897507871,DISTRESS,,,54.54545454545454
WWW,2017-06-01,0.32702434062957764,8.555650117486344,1.184857423795477,,DISTRESS,0.007119498980342943,,58.333333333333336
WY,2017-06-01,0.16708707809448242,61.80862794537612,0.20549927641099855,1.6559169714042683,DISTRESS,-0.004280933074980192,,41.66666666666667
XEL,2017-06-01,-0.04084360599517822,,,,DISTRESS,,,80.0
XELB,2017-06-01,0.11764705181121826,82.60025034746351,0.8957360722066604,6.843032459130947,SAFE,0.0053960090577408045,,75.0
XPO,2017-06-01,0.9812407493591309,14.567088450237367,0.1488313593962897,,DISTRESS,0.0024563184698773483,,72.72727272727273
XWEL,2017-06-01,-0.7821229100227356,,,,,,,16.666666666666664
XXII,2017-06-01,0.6277374029159546,,,,,,,44.44444444444444
YUM,2017-06-01,0.12820398807525635,23.44336619303525,0.4370314842578711,4.709291158301631,SAFE,0.057364337150007744,,87.5
ZD,2017-06-01,-0.0021567344665527344,13.428935437521124,0.7065296977707819,3.007229689885529,SAFE,-0.07661890986808663,,83.33333333333334
ZWS,2017-06-01,0.26849138736724854,7.833905044919091,0.4863369076444137,1.2227097596935441,DISTRESS,-0.02052576608691795,,70.0
AD,2018-06-01,0.24763238430023193,,,,DISTRESS,,-0.04824346303939819,62.5
ADBE,2018-06-01,0.06923723220825195,45.14486142170103,1.096483610067311,14.415900583414427,SAFE,-0.017004166142019387,0.5638704299926758,81.81818181818183
ADI,2018-06-01,0.05263996124267578,34.40480762975582,0.7269115058409346,,DISTRESS,0.000610860256792984,0.09748589992523193,33.33333333333333
ADMA,2018-06-01,-0.18552875518798828,,,-0.5917387804218803,DISTRESS,,0.24869108200073242,36.36363636363637
ADSK,2018-06-01,0.197648286819458,,,,DISTRESS,,0.10820138454437256,50.0
ADTN,2018-06-01,0.17766129970550537,,-1.0686892885885941,5.759169809652874,SAFE,-0.0021882131672620615,-0.2549644708633423,50.0
ADUS,2018-06-01,0.23708152770996094,13.784233546943343,1.493982128745973,7.195440651808687,SAFE,-0.017944365987328816,0.3402869701385498,60.0
AEE,2018-06-01,0.3182704448699951,,-0.011996572407883462,,DISTRESS,0.06910990731238943,0.05993545055389404,54.54545454545454
AEHR,2018-06-01,-0.38235294818878174,,,0.36420764420546625,DISTRESS,,-0.4675614833831787,45.45454545454545
AEIS,2018-06-01,-0.22035151720046997,23.02617052867297,0.835122892997698,11.163070420228145,SAFE,-0.0026353431340292214,-0.21712958812713623,63.63636363636363
